mid,text,text_cut
4662770388173705,教育体制内学校是否是好东西是否给予了孩子们可信赖可学懂的好东西？,教育体制 学校 是否是 东西 给予 孩子 可信赖 学懂 东西
4662770388173705,对头,对头
4662770388173705,最终的目的，是让老师用心的在学校教学，而不是把孩子推向辅导班。好事，就看实施了。,最终 目的 老师 用心 学校 教学 孩子 推向 辅导班 好事 实施
4662770388173705,什么时候去医院能花少钱是真的。去一次医院。一个月的辅导班费用就划走了,医院 能花少 真的 医院 一个月 辅导班 费用 划走
4662770388173705,一堆nt在那里在意什么教育升学内卷，国家才不会在意你们孩子有什么用能不能活，国家现在要的就是廉价劳动力，底层工人,一堆 在意 教育 升学 国家 在意 孩子 用能 国家 廉价 劳动力 底层 工人
4662770388173705,治标保本！有个der 用？！,治标 保本 有个
4662770388173705,高价托管班雇学霸老师义务讲题,高价 托管 雇学霸 老师 义务 讲题
4662770388173705,说白了吧 就是人才不靠拿钱堆 还是要靠基因突变生出来个高智商的才行,说白了 人才 不靠 基因突变 高智商
4662770388173705,为了生育也是醉了，大头是房子吧,生育 大头 房子
4662770388173705,年轻人不生孩子，成本压力大，不是教育支出引起的，房价和收入什么时候均衡过房地产这么多年让老百姓怨声不断，解决好住房，各种税率，能给大家节省出多少生活成本,年轻人 不生 孩子 成本 压力 教育 支出 房价 收入 均衡 房地产 多年 老百姓 怨声 解决 住房 税率 节省 生活 成本
4662770388173705,网课是真的打破了教育不公平问题,网课 真的 打破 教育 公平
4662770388173705,希望能往良性循环的轨道上发展。,希望 能往 良性循环 轨道 发展
4662770388173705,网课至少还降低了费用，线下课成本更高，而且还催生一大堆私教,网课 至少 降低 费用 下课 成本 更高 催生 一大堆 私教
4662770388173705,总有人的利益要被牺牲,有人 利益 牺牲
4662770388173705,举个栗子，新东方教出来的学生上了大学，转一圈又回到新东方教学生考试，想想都讽刺,举个 栗子 新东方 学生 大学 一圈 回到 新东方 学生 考试 想想 讽刺
4662770388173705,脚痛治鞋,脚痛 治鞋
4662770388173705,其实校外补课更多是为了培优呀，现行的学校难度与考试难度不匹配,校外 补课 培优 现行 学校 难度 考试 难度 匹配
4662770388173705,实施了没有，怎样举报,实施 举报
4662770388173705,主要打击的是教育生意化和产业化，你想想做教育的公司都上市了。,打击 教育 生意 产业化 想想 教育 公司 上市
4662770388173705,教育市场化就是以后的发展目标。但最大问题：市场化的教育需要避免外来反对势力的教唆。如何规范教育市场化不是说怕私有资本控制使得人民教育成本增高，而是不好管理。,教育 市场化 发展 目标 市场化 教育 外来 反对 势力 教唆 规范 教育 市场化 说怕 私有 资本 控制 人民 教育 成本 增高 不好 管理
4662770388173705,怎么不彻底禁了黄赌毒,黄赌毒
4662770388173705,最根源是体力劳动者不足，流水线，建筑工地缺工人了。,根源 体力 劳动者 流水线 建筑工地 工人
4662770388173705,教育培训逐利就是不对的,教育 培训 逐利
4662770388173705,反对的只有三类人：1、教育行业创业者；2、既得利益者；3、穷而且还憨的人,反对 三类 教育 行业 创业者 既得利益者
4662770388173705,侧面上说明了上层对尘步掌管理的不满？,侧面 上层 对尘步 管理
4662770388173705,举双手支持！,双手 支持
4662770388173705,先把掐尖的学校关了,学校
4662770388173705,私有化，私出千万富翁老师。,私有化 私出 千万富翁 老师
4662770388173705,只限制境外的外教，不限制境内的外教,境外 外教 境内 外教
4662770388173705,升学政策不变，怎么搞都只会让内卷更严重，没钱没关系的，以后想给孩子提升下都不行，有钱有关系的，一样能找到地方上课。阶级分化更严重，想多生孩子，减少这就行啦,升学 政策 只会 内卷 没关系 孩子 提升 不行 有钱 关系 找到 地方 上课 阶级分化 想多生 孩子 减少
4662770388173705,打击三非外教，举报人人有责,打击 三非 外教 举报 人人有责
4662770388173705,只是这个柿子软,柿子
4662770388173705,房价高，教育花销大，学区房起很大作用！如果达到教育资源均衡分配，， 中考高考也不再激烈竞争，家长焦虑学生压力等问题，自然不复存在…教培机构也不会猖獗 治病找根 才是药到病除💊 这是值得深思的问题。,房价 教育 花销 大学 区房 很大 作用 教育资源 均衡 分配 中考 高考 激烈 竞争 家长 焦虑 学生 压力 自然 不复存在 教培 机构 猖獗 治病 根才 药到病除 这是 值得 深思
4662770388173705,辅导班可以管，家长自己辅导自家娃谁会管呢？爸爸辅导孩子就是义务的。 有能力有时间辅导自家娃的人有优势了。,辅导班 家长 辅导 会管 爸爸 辅导 孩子 义务 能力 时间 辅导 优势
4662770388173705,能不能取消重点中小学？？重点中小学的老师能不能统一平分到其他普通中小学？？中小学归市教委统一管理，全市统一招生？？中考能不能全市统一招生？高考能不能全国一张试卷，全国统一招生？？公务员招聘能不能带头拿出一些岗位禁止招本科及以上学历？？ 这些都做不到，义务教育减的负都是将来要还的债,不能取消 重点 中小学 重点 中小学 老师 统一 平分 中小学 中小学 市教委 统一 管理 全市 统一 招生 中考 全市 统一 招生 高考 全国 一张 试卷 全国 统一 招生 公务员 招聘 带头 拿出 岗位 禁止 本科 以上学历 不到 义务教育 将来
4662770388173705,不反对但并不看好，因为路窄了选拔更窄，会更焦虑！,反对 看好 路窄 选拔 更窄 焦虑
4662770388173705,政策好。落实更要到位。有人拿韩国例子，说明落实的重要性,政策 落实 更要 到位 有人 韩国 例子 落实 重要性
4662770388173705,有点为了降低二胎乃至三胎的教育成本，公平点，干脆都不准报校外培训机构,降低 二胎 三胎 教育 成本 公平 干脆 不准 校外 培训 机构
4662770388173705,政策都看不懂，上来就说堵。一看就是相关利益者,政策 看不懂 一看 相关 利益者
4662770388173705,把一对一培训当成嫖娼一样抓可以吗，抓到就罚款通报单位。,一对一 培训 当成 嫖娼 罚款 通报 单位
4662770388173705,轉發微博,轉發 微博
4662770388173705,催生私教，隐秘而暴利,催生 私教 隐秘 暴利
4662770388173705,笑死了有本事别考试,本事 考试
4662770388173705,好！,
4662770388173705,黑市教育该上场了,黑市 教育 上场
4662770388173705,打击的好。外资渗透的太厉害了,打击 外资 渗透 厉害
4662770388173705,支持，课外辅导比学校教育到底好在哪里，谁知道啊。大部分家长都是被忽悠的，是把责任往孩子身上推的，反正家长花钱了，学不好就是孩子自己的责任。,支持 课外辅导 学校 教育 大部分 家长 忽悠 责任 孩子 身上 反正 家长 花钱 不好 孩子 责任
4662770388173705,人才选拔机制有问题 都是一张试卷解决。所以大家玩了命的钻研试卷，这就没办法了。而且这种机制适合安静而早慧的孩子，那些发育晚的，动手能力强的，注定在升学道路上更痛苦。,人才 选拔 机制 一张 试卷 解决 钻研 试卷 办法 机制 适合 安静 早慧 孩子 发育 动手 能力 注定 升学 道路 痛苦
4662770388173705,我觉得国家可以出一个直播软件，所有在编教师可以登录直播，学生可以在假期线上听课，也不至于让老师失去应有的假期徒增抱怨，而且管理方面的成本也低很多，义务免费的那种。比逼着在编教师去学校上课好的多,国家 直播 软件 在编 教师 登录 直播 学生 假期 线上 听课 老师 应有 假期 徒增 抱怨 管理 成本 义务 免费 那种 在编 教师 学校 上课
4662770388173705,挺好的政策，不要上来就说既要治标又要治本。偌大的国家不容易。,政策 治标 治本 偌大 国家
4662770388173705,我在想，以后孩子没地方补课，父母要上班。让孩子在家里为企鹅做贡献，天天手机不离手，王者荣耀吗,孩子 地方 补课 父母 上班 孩子 家里 企鹅 贡献 天天 手机 不离手 王者 荣耀
4662770388173705,绝对不能市场化，产业化！,市场化 产业化
4662770388173705,住房整顿，教育整顿，下一个是谁,住房 整顿 教育 整顿
4662770388173705,逃生出口不放大，这不是加剧内卷吗？,逃生 出口 放大 加剧 内卷
4662770388173705,外籍教师不行我就觉得，emm ……孩子现在学英语，就是为了锻炼听说才选择外教网课的。如果不让外教教了，那意义就不大了。就像外国人想学好中文，他是应该找中国老师练听说呢，还是应该找一个他自己国家的中文说的不错的老师学，而这个中文不错的老师不错到什么程度算好，屁民又凭啥找得到🤷‍♀️,外籍 教师 不行 孩子 英语 锻炼 听说 选择 外教 网课 不让 外教 意义 外国人 学好 中文 中国 老师 听说 国家 中文 不错 老师 学而 中文 不错 老师 不错 程度 算好 屁民
4662770388173705,加油，看看为了鼓励生育还能有什么别的福利不,加油 鼓励 生育 福利
4662770388173705,课代表总结重点了,代表 重点
4662770388173705,大方向對了，細節還要摸索,大方向 細節 還要 摸索
4662770388173705,线上的外教课……还能进行么………,线上 教课
4662770388173705,中国能把市场经济的边界划的适当了就已经赢了半个身位了,中国 市场经济 边界 半个 身位
4662770388173705,有的人出生在罗马，有的人开私家车去，有的人坐公交车去，公交车大家说票贵，太挤，于是取消了公交,出生 罗马 人开 私家车 公交车 公交车 说票 贵太挤 取消 公交
4662770388173705,一个非英语母语国家的外国人随便都可以在国内做英语外教，这个是个病，要治6. 外国人搞什么一对一英语教学不行。现在一堆外国人，很多还只是发展中国家的非母语的，跑到中国靠英语混饭吃，其实屁用没有。,英语 母语 国家 外国人 随便 国内 英语 外教 要治 外国人 一对一 英语教学 不行 一堆 外国人 发展中国家 母语 中国 英语 混饭吃 屁用
4662770388173705,高考全国一张卷，统一分数线实行一个看看,高考 全国 一张 统一 分数线 实行
