id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4786009876991685,LA5vBtkR7,7032245671,网信鹿泉区,【#香港小朋友表白祖国祝福香港#】“我和我的祖国永远都不分开。”“我们都有一个家，名字叫中国！”#香港回归祖国25周年#之际，香港的萌娃们表白祖国，祝福香港↓↓明天会更好！@河北日报L央视新闻的微博视频,,,河北日报,"香港小朋友表白祖国祝福香港,香港回归祖国25周年",0,0,0,2022-06-30 10:45,微博视频号,,"http://f.video.weibocdn.com/o0/zYNdZG6Glx07Xf9U0Cm401041200uTwE0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636242&ssig=QuTWWqw0x%2B&KID=unistore,video",
4786071378332605,LA76NyXGR,5842620857,四川省德阳监狱,【正在直播：#庆祝香港回归25周年特别节目#】7月1日，#香港回归祖国25年#纪念日。中共中央总书记、国家主席、中央军委主席习近平将出席庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼。《庆祝香港回归祖国25周年特别节目》正在播出↓↓一起祝福香港！人民日报的微博直播,,,,"庆祝香港回归25周年特别节目,香港回归祖国25年",0,0,0,2022-06-30 14:50,iPhone客户端,,,
4786071370205792,LA76N0Rxe,3059282287,香港经济导报,【#香港我在深圳说爱你#】香港，你好！这样的问候，从每一个深圳人的声带里发出，如此真诚，如此炽热。香港回归祖国以来，深港联袂主演的双城记，已经播放到了第25集，每一集的主题都是一衣带水，每一集的亮点都是深港同心。你会看到，两地的万家灯火，在夜色中相互映照；你会看到，当年的跨境学童，已经在时光中长大；你会看到，如果没有疫情阻挡，每天早上，会有人从深圳的家中出发，赶去香港上班；去香港爬山，成了越来越多深圳人的休闲方式，也有越来越多的香港青年，选择来深圳创业。你还会看到，袁咏仪在深圳低调做义工，而深圳医护奔赴香港，支援香港抗疫……深圳和香港，因为血脉相连而拥有同样的呼吸。这呼吸里传来的，是由香港味道与深圳味道交织成的日常，是波涛无法卷走的记忆与祝福。如此熟悉，如此亲切。从来就不需要想起，永远也不会忘记……#香港回归祖国25周年#@晶报L晶报的微博视频,,,晶报,"香港 我在深圳说爱你,香港回归祖国25周年",0,0,1,2022-06-30 14:49,微博视频号,,"http://f.video.weibocdn.com/o0/lfp1UpDBlx07XfoUKHmw01041201Nbzg0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636242&ssig=H%2BA7NCgSWQ&KID=unistore,video",
4786493224914129,LAi5ckCo9,2606243004,福建消防,【原驻港部队战士祝福香港回归25周年】浙江绍兴，消防员钦陈裕曾是一名驻香港部队战士。衣衫虽改，初心不忘，他用行动诠释着信仰的力量。#1997年7月1日0时0分0秒#，至今已过去整整25年，蓝朋友深切祝福祖国繁荣昌盛，香港越来越好~#东方之珠##为了25年前的0点练习了上万次#L中国消防的微博视频,,,,"1997年7月1日0时0分0秒,东方之珠,为了25年前的0点练习了上万次",9,16,40,2022-07-01 18:46,iPhone 13 Pro Max,,"http://f.video.weibocdn.com/o0/E1Hixpvxlx07Xhi2DM4001041200rGeD0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636242&ssig=xwe4MWH1j3&KID=unistore,video",
4786493187426299,LAi58v9V1,6632369382,tophao羲灬,楚洋#杨洋背王楚然##杨洋宋焰#为庆祝香港回归25周年，《特战荣耀》《且试天下》将登陆香港830剧场，展现传统文化底蕴，浓郁东方元素！同心庆回归，同行创未来！祝福祖国🇨🇳祝福香港🇭🇰让我们共赴荣耀！共创辉煌！！@杨洋ꀿªᵖᵖᵞ☺ꔛ♡盐于律‌己◡̈ᶜ‌ᵘᵗᵉ甜以‌待人,,,杨洋,"杨洋背王楚然,杨洋宋焰",0,1,31,2022-07-01 18:46,Mr张的 Android,"['https://wx4.sinaimg.cn/large/007eQKfIly1h3rm9bpg57j30u01bi145.jpg', 'https://wx4.sinaimg.cn/large/007eQKfIly1h3rm9bzfutj30t60gudjg.jpg', 'https://wx3.sinaimg.cn/large/007eQKfIly1h3rm9c78dfj30t60kgdiv.jpg', 'https://wx4.sinaimg.cn/large/007eQKfIly1h3rm9colntg305k07k1kx.jpg', 'https://wx1.sinaimg.cn/large/007eQKfIly1h3rm9cy8iqj30u013znjj.jpg', 'https://wx1.sinaimg.cn/large/007eQKfIly1h3rm9d8t5rj30t612wgsa.jpg']",,
4786539244558852,LAjhqj7XS,2217754287,桂林晚报,#桂林晚安##刘德华谢霆锋陈伟霆合唱#三代男神刘德华、谢霆锋、陈伟霆唱的《中国人》，气势十足，祝福香港和祖国！让世界知道我们都是中国人#庆祝香港回归祖国25周年文艺晚会#via:L星姐微博的微博视频,,,,"桂林晚安,刘德华谢霆锋陈伟霆合唱,庆祝香港回归祖国25周年文艺晚会",0,0,2,2022-07-01 21:49,加班小编的Android,,"http://f.video.weibocdn.com/o0/xwtMzQnHlx07XhzmUbxS01041203cXa90E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636243&ssig=c%2BNJ3%2BjX%2B3&KID=unistore,video",
4786009876729744,LA5vBseIg,2130869703,越秀检察,【#香港回归25周年纪念曲祝福#】“送你送你，祝福永不断；轻轻地飘，寻觅无边路远；借那鸟语，路上细添温暖；拜托清风，奉上衷心，祝福千串。”一首#周深粤语演唱祝福#，献礼#香港回归祖国25年#。祝福祖国，祝福香港！@人民日报L人民日报的微博视频,,,人民日报,"香港回归25周年纪念曲祝福,周深粤语演唱祝福,香港回归祖国25年",0,0,1,2022-06-30 10:45,微博视频号,,"http://f.video.weibocdn.com/o0/Hu3evusWlx07Xetkocwo010412033Vu50E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636242&ssig=TREtPyohmv&KID=unistore,video",
4786009785501032,LA5vsn54k,2113453924,定海山,香港回归祖国25周年|港交所行政总裁欧冠升：“一国两制”助力香港金融业成长壮大O网页链接,,,,,0,0,0,2022-06-30 10:45,TRS微博管理平台,,,
4786071295232428,LA76FlXc0,2293621573,秀洲新闻网,香港回归祖国25周年特别报道O网页链接,,,,,0,0,0,2022-06-30 14:49,TRS微博管理平台,,,
4786071269540270,LA76CE1Rk,2839105330,铜梁发布,香港回归祖国25周年特别报道O网页链接,,,,,0,0,0,2022-06-30 14:49,微博 weibo.com,,,
4786493136569278,LAi53ryY6,1971477060,俄文中国杂志,【金句来了！香港回归祖国25周年，习近平这样说】7月1日上午，庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼在香港会展中心隆重举行。中共中央总书记、国家主席、中央军委主席习近平出席并发表重要讲话。,,,,,3,0,13,2022-07-01 18:45,微博网页版,"['https://wx4.sinaimg.cn/large/75825a44ly1h3rm8z64tuj20ed0ktk2g.jpg', 'https://wx3.sinaimg.cn/large/75825a44ly1h3rm8zgyd3j20ea0lhwrm.jpg', 'https://wx2.sinaimg.cn/large/75825a44ly1h3rm8zwjwrj20eg0lhn9h.jpg', 'https://wx3.sinaimg.cn/large/75825a44ly1h3rm9078ocj20e70ladrr.jpg', 'https://wx2.sinaimg.cn/large/75825a44ly1h3rm90irooj20eg0li4d0.jpg', 'https://wx4.sinaimg.cn/large/75825a44ly1h3rm90qu9xj20ed0ljqh4.jpg', 'https://wx4.sinaimg.cn/large/75825a44ly1h3rm9110onj20ea0lc14r.jpg', 'https://wx3.sinaimg.cn/large/75825a44ly1h3rm91cgpvj20ec0li16v.jpg']",,
4786539239835215,LAjhpFgAv,1915749764,迷妹速报,#刘德华状态#今晚庆祝香港回归祖国25周年文艺晚会上刘德华演唱《中国人》，华仔状态也太好了吧，完全看不出来已经60岁了，不愧是大家心目中那个永远的男神！L迷妹速报的微博视频,,,,刘德华状态,938,325,1046,2022-07-01 21:49,微博视频号,,"http://f.video.weibocdn.com/o0/9i5zIxdIlx07XhE9OpTy010412006uXH0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636243&ssig=os%2BiDApl9c&KID=unistore,video",
4786539211263195,LAjhn5iC7,5120354646,山东体彩中心,【#闪耀体坛的东方之珠#】一路走来，中国香港体育在祖国的支持下不断向前，血脉相连的我们，共同谱写着体育强国的诗篇。未来，中国香港体育必将更加灿烂！#香港回归25周年纪念曲祝福#L生命时报的微博视频,,,,"闪耀体坛的东方之珠,香港回归25周年纪念曲祝福",0,0,0,2022-07-01 21:49,微博视频号,,"http://f.video.weibocdn.com/o0/7cIYXwDRlx07Vik02W3601041201nXW50E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636243&ssig=Uk1t8E%2BLvm&KID=unistore,video",
4786071236249836,LA76zqdRO,2575101417,周至法院,【超好听！这段#紫荆花盛开MV#，满满都是家的爱】“紫荆花飘扬，飞向避风的海港”“心中的紫荆花，凭爱开花，同处一家”……@央视新闻邀#梁咏琪李荣浩共唱紫荆花盛开#↓让我们晴雨相拥，相守相望，看那骄傲的枝丫，春暖后又开花！#香港回归祖国25周年#之际，传递，一起祝福香港，明天会更好！@梁詠琪@李荣浩L央视新闻的微博视频,,,"央视新闻,梁詠琪,李荣浩","紫荆花盛开MV,梁咏琪李荣浩共唱紫荆花盛开,香港回归祖国25周年",0,0,0,2022-06-30 14:49,微博视频号,,"http://f.video.weibocdn.com/o0/xij5kTLOlx07XfJYUngI01041202kC6X0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636235&ssig=bel6oz4YQu&KID=unistore,video",
4786539202615837,LAjhmaYuV,3925831483,碑林检察,【#香港特区第六届政府主要官员宣誓就职#】庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼在香港会展中心举行。习近平监誓，香港特别行政区第六届政府主要官员在李家超带领下宣誓就职。#东方之珠#L人民日报的微博视频,,,,"香港特区第六届政府主要官员宣誓就职,东方之珠",0,0,3,2022-07-01 21:48,微博视频号,,"http://f.video.weibocdn.com/o0/fXVZR8mElx07XgUoxLU401041200iT9h0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636243&ssig=%2F3%2B3GqNZIB&KID=unistore,video",
4786539198420720,LAjhlzkC4,1401543582,谢丹青__青年小伙子,庆祝#香港回归祖国25周年#，发两张1984年我在香港的照片。当时刚刚过完3岁生日。,,,,香港回归祖国25周年,1,28,104,2022-07-01 21:48,微博 weibo.com,"['https://wx3.sinaimg.cn/large/5389db9ely1h3rrj62l5wj20u00kqafw.jpg', 'https://wx3.sinaimg.cn/large/5389db9ely1h3rrj627wpj20u00kbq7r.jpg']",,
4786539194488117,LAjhliPyZ,1652358701,Minnnng,谭咏麟#庆祝香港回归祖国25周年文艺晚会#我们譚生「歌唱祖国」的认真劲像极了每周一升旗仪式的你我🫡LMinnnng的微博视频,,,,庆祝香港回归祖国25周年文艺晚会,21,43,251,2022-07-01 21:48,谭咏麟超话,,"http://f.video.weibocdn.com/o0/IoRLdotrlx07XhE8CiZO01041200rhAg0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636243&ssig=4xnJ6uyO0K&KID=unistore,video",
4786569174584345,LAk3HjeB3,5732549182,天长发布,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 23:48,微博网页版,,,
4786539186098205,LAjhkpAq9,1783479744,BanList,#香港回归祖国25周年#其实还是会想到这首歌,,,,香港回归祖国25周年,0,0,1,2022-07-01 21:48,小🍄的iPhone客户端,"['https://wx2.sinaimg.cn/large/6a4dbdc0ly1h3rrit9ryvj21pc0yitwp.jpg', 'https://wx2.sinaimg.cn/large/6a4dbdc0ly1h3rriaftm9j21pc0yitvf.jpg', 'https://wx3.sinaimg.cn/large/6a4dbdc0ly1h3rrjc8cz3j21pc0yix1l.jpg', 'https://wx1.sinaimg.cn/large/6a4dbdc0ly1h3rrjle8zkj21pc0yi1h6.jpg']",,
4786539155950547,LAjhhoY0z,5542843172,烟台日报传媒集团,#刘德华谢霆锋陈伟霆唱中国人##庆祝香港回归祖国25周年文艺晚会#刘德华、谢霆锋@锋味、@William威廉陈伟霆在庆祝香港回归祖国25周年文艺晚会上演唱了《中国人》，“手牵着手不分你我昂首向前走、让世界知道我们都是中国人”，饱含对于祖国的深情祝福！L新浪娱乐的微博视频,,,"锋味,William威廉陈伟霆","刘德华谢霆锋陈伟霆唱中国人,庆祝香港回归祖国25周年文艺晚会",0,0,0,2022-07-01 21:48,iPhone客户端,,"http://f.video.weibocdn.com/o0/zY4lG3gPlx07XhzWojIk0104120331PU0E020.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636243&ssig=YMmxNs9H1v&KID=unistore,video",
4786569166719153,LAk3GsbXr,2457790840,资阳之声,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 23:48,微博 weibo.com,,,
4786569137881870,LAk3Dx4qW,2169891005,山西新闻网,庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话O庆祝香港回归祖国25周年大会暨香港特别行政区第六届政府就职典礼隆重举行习近平出席并发表重要讲话,,,,,0,0,0,2022-07-01 23:47,微博 weibo.com,,,
4786569087289685,LAk3yuAnz,2649744643,龙岩消防,【赵立坚：#英国应正视香港已回归25年的现实#】在香港回归祖国25周年之际，英国首相约翰逊发表讲话称，英国“不会放弃香港”，并指责中国没有遵守《中英联合声明》。对此，中国外交部发言人赵立坚表示，英方应该正视香港已回归祖国25年的现实，客观公正看待香港发展，尊重中国主权和统一，停止干涉香港事务和中国内政，不要再给中英关系制造麻烦。#1997年7月1日0时0分0秒#L央视网的微博视频,,,,"英国应正视香港已回归25年的现实,1997年7月1日0时0分0秒",0,0,1,2022-07-01 23:47,iPhone客户端,,"http://locallimit.us.sinaimg.cn/o0/CiPkzzsFlx07Xhscj7VK01041200mobJ0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BVp4ysnknHVZu&Expires=1686636243&ssig=kmKJFbHodG&KID=unistore,video",
4786539109811895,LAjhcFawn,1097080752,李萌萌-萌萌,李萌萌2007年，我曾荣幸参加香港回归十周年晚会。现在距离当时已经过去15年了，我也从一个小丫头长成了大人。来自15年前的美好记忆，祝福祖国，祝福香港，明天会更好~#超话营业中##香港回归祖国25周年#,,,,"超话营业中,香港回归祖国25周年",1036,1152,1141,2022-07-01 21:48,李萌萌超话,"['https://wx4.sinaimg.cn/large/41641fb0ly1h3rrj3kdlaj22c0340x6p.jpg', 'https://wx1.sinaimg.cn/large/41641fb0ly1h3rrj2pakpj20u00mitf7.jpg']",,
4786569083097211,LAk3ycZJ1,3055747825,闲情心驿沾,7月1日晚20点，香港回归祖国25周年晚会，准时在红磡体育馆开始。60岁的刘德华穿着一身白色西装，唱着那首非常有意义的歌曲《中国人》开场。无论是刘德华本人，还是唱的这首歌，放在开场，都是情理之中、意料之中。这首歌诞生至今也已经25年了，说上到99下到15岁都会唱，一点都不夸张。而刘德华本人的影响力，刘德华从艺40多年的成绩，以及他所代表的那种勤劳奋斗的精神，也让他理所当然地成为开场的嘉宾。后半段，谢霆锋和陈伟霆两人也加入，一起唱这首歌。这两位艺人，在新一代港星里的影响力也是有目共睹的。谢霆锋从很早就被周润发说是香港电影的未来，尽管他拿了影帝之后，有一段时间离开了电影，专心去做他的美食事业和音乐，但这两年，基本已经在回归电影届了。去年，他和甄子丹合作的电影《怒火重案》取得了非常好的票房，更让谢霆锋拿到了澳门国际电影节的最佳男主角。今年，他再次回港拍电影，找来6年多没拍戏的张学友，自己做了主演，还做了武术指导，解锁新的职业。虽然他离开了几年，但从这两年的工作重心来看，也许，他真的能像周润发说的那样，成为香港电影的未来。虽然谢霆锋本人并没有过多去说这事，但他对于发展香港动作电影，在多个采访中有表态过自己的那种愿望。此外，谢霆锋当初创作《黄种人》这首歌，也是受《中国人》的启发，也成为另一首具有浓浓爱国情怀的经典歌曲。而看到陈伟霆和刘德华、谢霆锋一起表演，想必很多人会有很大的感慨。陈伟霆是2013年才将事业重心转移到，7月份就拍了《古剑奇谭》，然后红了。而在这之前，他在香港做演员的时候，基本上演的大部分是配角。所以说，陈伟霆这个重心改变，完全改变了他的事业局面。如今，他的工作基本都在内地了，而且，也在北京安家了。在近日的采访中，他透露说在北京安家的想法来自于某年备战春晚，当时他住了很长一段时间酒店，就觉得好像缺了个家。后来，他为了更好地感受北京的文化氛围，经常在夜晚通过骑行的方式来感受这个城市的厚重。一次次的骑行，陈伟霆下定决心要在北京安家。他说：“我很开心在北京我会找到自己的家！”1997年，刘德华唱《中国人》，穿着一身白色的唐装，他曾说：“我希望把这首歌唱到世界。”如今，他这个愿望也算是实现了。全世界有华人的地方，还有多少人没听过这首歌的？从1997年到现在25年的时间，越来越多的香港明星艺人到内地发展，甚至定居。祖国的繁荣昌盛，让更多的年轻人有更多的机会去实现自己的价值，也让大家的生活越来越好。,,,,,0,0,2,2022-07-01 23:47,微博 weibo.com,"['https://wx3.sinaimg.cn/large/b62302f1gy1h3ruw1521yj214e0qcwh2.jpg', 'https://wx3.sinaimg.cn/large/b62302f1gy1h3ruwjehxwj20jk0bktae.jpg', 'https://wx2.sinaimg.cn/large/b62302f1gy1h3rux1rmejj211o0moq5g.jpg', 'https://wx4.sinaimg.cn/large/b62302f1gy1h3ruxlhnq9j215a0sydpj.jpg', 'https://wx2.sinaimg.cn/large/b62302f1gy1h3ruy2im8jj20yc0n0gnz.jpg', 'https://wx3.sinaimg.cn/large/b62302f1gy1h3ruylhr3oj21hc0tsdko.jpg', 'https://wx2.sinaimg.cn/large/b62302f1gy1h3ruz3azfvj20xu0l2tan.jpg']",,
